Loan Identifier,Originator,Borrower Identifier,Property Identifier,Borrower Type,Foreign National,Borrower Year of Birth,Number of Debtors,Second Applicant Year of Birth,Borrower's Employment Status,First-time Buyer,Primary Income,Income Verification for Primary Income,Secondary Income,Income Verification for Secondary Income,Resident,Loan Origination Date,Date of Loan Maturity,Account Status Date,Origination Channel / Arranging Bank or Division,Purpose,Shared Ownership,Loan Term,Principal Grace Period,Amount Guaranteed,Subsidy,Loan Currency Denomination,Original Balance,Current Balance,Fractioned / Subrogated Loans,Repayment Method,Payment Frequency,Payment Due,Payment Type,Debt to Income,Lien,Mortgage Inscription,Interest Rate Type,Current Interest Rate Index,Current Interest Rate,Current Interest Rate Margin,Interest Rate Reset Interval,Revised Interest Rate Index,Restructuring Arrangement,Geographic Region List,Property Postcode,Property Type,Original Loan to Value,Valuation Amount,Original Valuation Type,Valuation Date,Current Loan to Value,Current Valuation Amount,Current Valuation Type,Current Valuation Date,Ipoteca,Account Status,Arrears Balance,Number Months in Arrears,Arrears 1 Month Ago,Arrears 2 Months Ago
4.606E+19,Cassa di Risparmio di Orvieto,"334,182,000,000,328,000",6.2202E+13,1,Y,1962,2,1968,3,N,19359.6,3,9679.8,3,2,2008-11,2023-12,2011-11,1,7,1,180,1,80000,N,EUR,80000,52908.18,N,2,1,645.32,1,1.82,1,160000,3,12,5.2,5.2,181,12,N,ITE22,5,1,50,160000,1,2008-10,33.07,160000,1,2008-10,160000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"605,560,000,000,809,000",6.2202E+13,1,Y,1971,2,1976,1,N,23278,3,6673.5,3,2,2009-06,2029-06,2011-11,1,7,1,240,1,63887.1,N,EUR,63887.1,51570.45,N,2,1,444.9,1,1.72,1,136272,3,12,5.65,5.65,240,12,N,ITE22,5,1,39.52,161640,1,2009-03,31.9,161640,1,2009-03,136272,1,0,0,0,444.9
4.606E+19,Cassa di Risparmio di Orvieto,"415,415,000,007,004,000",6.2202E+13,1,Y,1973,2,1974,1,N,35630.4,3,17815.2,3,2,2009-11,2029-11,2011-11,1,5,1,120,1,170000,N,EUR,170000,139890.88,N,2,1,1187.68,1,2.62,1,340000,3,12,5.7,5.7,240,12,N,ITE22,5,1,72.96,233000,1,2009-10,60.04,233000,1,2009-10,340000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"740,123,000,000,761,000",6.2202E+13,1,Y,1981,2,1983,5,N,22341.3,3,11170.65,3,2,2009-12,2024-11,2011-11,1,5,1,120,0,120000,N,EUR,120000,78957.41,N,2,1,737.59,1,2.36,1,240000,1,4,1.15,1.1,3,4,N,ITE22,5,1,51.5,233000,1,2009-10,33.89,233000,1,2009-10,240000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"426,337,000,007,009,000",6.2202E+13,1,Y,1968,2,1987,1,Y,13608.6,3,6804.3,3,2,2010-04,2040-05,2011-11,1,7,1,360,1,134990,N,EUR,134990,116456.53,N,2,1,442.82,1,5.71,1,269980,1,4,1.05,1,3,4,N,ITE22,5,1,79.41,170000,1,2010-03,68.5,170000,1,2010-03,269980,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"341,757,000,000,677,000",6.2202E+13,1,Y,1969,2,1969,1,Y,35524.5,3,17762.25,3,2,2010-08,2040-08,2011-11,1,7,1,360,2,323975,N,EUR,323975,284082.47,N,2,1,1184.15,1,5.33,1,691146,1,4,1.9,1,3,4,N,ITE22,5,1,77.41,418500,1,2010-06,67.88,418500,1,2010-06,691146,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"7,014,613,000,000,730,000",6.2202E+13,1,Y,1973,2,1976,1,Y,18048.6,3,9024.3,3,2,2010-12,2040-12,2011-11,1,7,1,360,1,161988,N,EUR,161988,144117.21,N,2,1,601.62,1,5.32,1,323976,1,4,2,1.5,3,4,N,ITE22,5,1,76.63,211400,1,2010-11,68.17,211400,1,2010-11,323976,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"405,239,000,000,430,000",6.2202E+13,1,Y,1973,2,1974,5,N,10884.9,3,5442.45,3,2,2004-05,2019-06,2011-11,1,7,1,180,1,53000,N,EUR,53000,16691.29,N,2,1,360.69,1,1.02,1,106000,1,2,1.6,1.6,1,2,N,ITE41,1,1,79.7,66500,1,2004-05,25.1,66500,1,2004-05,106000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"702,432,000,000,426,000",6.2202E+13,1,Y,1975,2,1976,1,N,11488.5,3,5744.25,3,2,2004-07,2029-09,2011-11,1,1,1,300,0,82000,N,EUR,82000,58727.33,N,2,1,376.26,1,3.41,1,164000,1,2,2.05,2.05,1,2,N,ITE41,1,1,85.95,95400,1,2004-07,61.56,95400,1,2004-07,164000,2,4967.52,13,4580.06,4193.38
4.606E+19,Cassa di Risparmio di Orvieto,"606,326,000,000,416,000",6.2202E+13,1,Y,1972,2,1972,1,N,8011.5,3,4005.75,3,2,2004-10,2024-10,2011-11,1,1,1,240,1,50000,N,EUR,50000,27334.11,N,2,1,263.8,1,2.27,1,100000,1,2,1.5,1.5,1,2,N,ITE22,5,1,51.65,96800,1,2004-08,28.24,96800,1,2004-08,100000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"413,773,000,000,413,000",6.2202E+13,1,Y,1964,2,1969,1,N,11639.4,3,5819.7,3,2,2006-06,2016-07,2011-11,1,1,1,120,0,40000,N,EUR,40000,4927.14,N,2,1,387.07,1,0.28,1,80000,1,2,1.65,1.65,1,2,N,ITE41,1,1,53.33,75000,1,2006-06,6.57,75000,1,2006-06,80000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"325,416,000,000,748,000",6.2202E+13,1,Y,1960,2,1974,1,N,23604,3,5483.7,3,2,2006-07,2026-07,2011-11,1,1,1,226,0,67319.13,N,EUR,67319.13,43527.02,N,2,1,360.43,1,1.5,1,140000,1,2,1.5,1.5,1,2,N,ITC34,19,1,34,198000,1,2006-06,21.98,198000,1,2006-06,140000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"707,109,000,000,712,000",6.2202E+13,1,Y,1974,2,1974,1,N,18000,3,4345.35,3,2,2005-11,2030-11,2011-11,1,1,1,277,0,62120.02,N,EUR,62120.02,45663.79,N,2,1,284.22,1,2.04,1,130000,1,2,1.7,1.7,1,2,N,ITE41,1,1,66.23,93800,1,2005-09,48.68,93800,1,2005-09,130000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"765,021,000,000,765,000",6.2202E+13,1,Y,1978,2,1982,1,N,29106.6,3,14553.3,3,2,2007-12,2037-12,2011-11,1,1,1,360,0,150000,N,EUR,150000,133587.26,N,2,1,970.22,1,3.06,1,300000,3,12,6.2,6.2,360,12,N,ITE12,55,1,76.92,195000,1,2007-06,68.51,195000,1,2007-06,300000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"413,843,000,000,710,000",6.2202E+13,1,Y,1969,2,1976,1,N,12814.2,3,6407.1,3,2,2004-11,2024-12,2011-11,1,1,1,203,0,73351.86,N,EUR,73351.86,44706.87,N,2,1,421.86,1,2.33,1,170000,1,2,1.35,1.35,1,2,N,ITE41,1,1,43.15,170000,1,2004-06,26.3,170000,1,2004-06,170000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"311,984,000,000,328,000",6.2202E+13,1,Y,1951,2,1952,8,N,21815.4,3,10907.7,3,2,2010-12,2025-12,2011-11,1,1,1,180,26,80000,N,EUR,80000,63570.92,N,2,1,727.18,1,1.94,1,160000,3,12,6.55,6.55,180,12,N,ITE22,5,1,66.67,120000,1,2010-12,52.98,120000,1,2010-12,160000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"347,396,000,000,347,000",6.2202E+13,1,Y,1961,2,1966,1,N,15000,3,5188.05,3,2,2006-11,2034-01,2011-11,1,1,1,301,0,82459.51,N,EUR,82459.51,64977.07,N,2,1,338.11,1,3.22,1,180000,1,2,1.5,1.5,1,2,N,ITE41,1,1,67.59,122000,1,2006-11,53.26,122000,1,2006-11,180000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"436,497,000,000,426,000",6.2202E+13,1,Y,1951,2,1957,1,N,8060.7,3,4030.35,3,2,2003-07,2023-08,2011-11,1,1,1,240,0,51645,N,EUR,51645,24658.25,N,2,1,265.77,1,2.04,1,103290,1,2,1.2,1.2,1,2,N,ITE41,1,1,79.45,65000,1,2003-06,37.94,65000,1,2003-06,103290,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"702,712,000,000,731,000",6.2202E+13,1,Y,1980,2,1983,1,N,45953.1,3,22976.55,3,2,2006-06,2026-07,2011-11,1,1,1,240,0,300000,N,EUR,300000,187014.13,N,2,1,1509.87,1,2.71,1,600000,1,2,1.4,1.4,1,2,N,ITE22,5,1,76.34,393000,1,2006-06,47.59,393000,1,2006-06,600000,2,1508.37,1,1508.37,1508.37
4.606E+19,Cassa di Risparmio di Orvieto,"422,041,000,000,422,000",6.2202E+13,1,Y,1940,3,1948,8,N,14297.7,3,7148.85,3,2,2006-07,2016-08,2011-11,1,1,1,120,0,50000,N,EUR,50000,6549.63,N,2,1,475.43,1,0.31,1,100000,1,2,1.4,1.4,1,2,N,ITE41,1,1,52.63,95000,1,2006-07,6.89,95000,1,2006-07,100000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"441,582,000,000,441,000",6.2202E+13,1,Y,1970,2,1979,1,N,22070,3,4699.2,3,2,2007-03,2037-03,2011-11,1,1,1,360,0,80000,N,EUR,80000,63380.87,N,2,1,305.79,1,2.37,1,160000,1,2,1.2,1.2,1,2,N,ITE41,1,1,79.21,101000,1,2007-01,62.75,101000,1,2007-01,160000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"421,571,000,000,768,000",6.2202E+13,1,Y,1966,2,1973,1,N,24106.8,3,12053.4,3,2,2007-12,2027-12,2011-11,1,1,1,240,0,120000,N,EUR,120000,88441.2,N,2,1,803.56,1,2.45,1,240000,3,12,5.1,5.1,240,12,N,ITE41,1,1,75,160000,1,2007-11,55.28,160000,1,2007-11,240000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"750,226,000,000,770,000",6.2202E+13,1,Y,1972,2,1983,1,N,14000,3,6790.65,3,2,2008-04,2018-04,2011-11,1,1,1,120,0,40000,N,EUR,40000,13681.06,N,2,1,452.71,1,0.66,1,80000,3,12,5.6,5.6,120,12,N,ITE41,1,1,47.06,85000,1,2008-02,16.1,85000,1,2008-02,80000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"702,712,000,000,731,000",6.2202E+13,1,Y,1980,2,1983,1,N,49070.7,3,24535.35,3,2,2008-11,2018-12,2011-11,1,7,1,120,1,147000,N,EUR,147000,63091.23,N,2,1,1635.69,1,0.86,1,294000,3,12,6.05,6.05,121,12,N,ITE41,1,1,22.76,645900,1,2008-11,9.77,645900,1,2008-11,294000,2,1635.69,1,1635.69,1635.69
4.606E+19,Cassa di Risparmio di Orvieto,"409,014,000,000,726,000",6.2202E+13,1,Y,1973,2,1975,1,N,16306.5,3,8153.25,3,2,2009-07,2029-05,2011-11,1,7,1,240,0,80000,N,EUR,80000,63917.31,N,2,1,543.55,1,2.61,1,160000,3,12,5.35,5.35,238,12,N,ITE41,1,1,35.56,225000,1,2009-04,28.41,225000,1,2009-04,160000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"439,524,000,007,005,000",6.2202E+13,1,Y,1971,2,1971,1,N,15000,3,7306.5,3,2,2010-02,2040-03,2011-11,1,7,1,360,1,129000,N,EUR,129000,112732.85,N,2,1,481.54,1,5.05,1,258000,1,4,2,1.85,3,4,N,ITE41,1,1,92.81,139000,1,2009-09,81.1,139000,1,2009-09,258000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"424,121,000,000,762,000",6.2202E+13,1,Y,1973,2,1981,1,Y,36014,3,6694.5,3,2,2010-03,2035-03,2011-11,1,7,1,300,1,108578,N,EUR,108578,89793.66,N,2,1,446.3,1,2.1,1,217156,1,4,1.7,1,3,4,N,ITE41,1,1,79.84,136000,1,2010-01,66.02,136000,1,2010-01,217156,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"721,217,000,000,721,000",6.2202E+13,1,Y,1965,2,1966,1,N,11757.15,3,5878.58,3,2,2001-12,2016-12,2011-11,1,1,1,180,1,51645.69,N,EUR,51645.69,7514.69,N,2,3,2493.33,1,0.43,1,103292,1,6,1.7,1.5,6,6,N,ITE22,5,1,50,103292,1,2002-06,7.28,103292,1,2002-06,103292,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"409,837,000,000,409,000",6.2202E+13,1,Y,1966,2,1970,1,N,20477,3,4381.5,3,2,1999-04,2019-03,2011-11,1,7,1,180,1,113620.52,N,EUR,113620.52,11818.99,N,2,1,290.14,1,0.48,1,154938,1,6,3.65,3.5,6,6,N,ITE22,5,1,73.96,153620.1,1,1999-04,7.69,153620.1,1,1999-04,154938,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"423,695,000,000,425,000",6.2202E+13,1,Y,1961,2,1967,5,N,6383.7,3,3191.85,3,2,2000-12,2019-01,2011-11,1,7,1,217,1,36151.98,N,EUR,36151.98,9624.71,N,2,1,218.54,1,1.01,1,72304,1,2,1.8,1.8,1,2,N,ITE22,5,1,72.92,49580,1,2000-11,19.41,49580,1,2000-11,72304,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"709,702,000,000,709,000",6.2202E+13,1,Y,1974,2,1975,1,N,10635,3,5317.5,3,2,2000-10,2025-11,2011-11,1,7,1,300,1,77468.53,N,EUR,77468.53,40450.02,N,2,1,349.74,1,2.54,1,154938,1,2,1.5,1.5,1,2,N,ITE22,5,1,66.67,116203,1,2000-08,34.81,116203,1,2000-08,154938,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"715,252,000,000,334,000",6.2202E+13,1,Y,1951,2,1962,1,N,11077.8,3,5538.9,3,2,2003-03,2019-06,2011-11,1,7,1,195,1,65000,N,EUR,65000,16989.71,N,2,1,367.11,1,1.02,1,130000,1,2,1.8,1.8,1,2,N,ITE22,5,1,43.33,150000,1,2005-06,11.33,150000,1,2005-06,130000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"428,635,000,000,428,000",6.2202E+13,1,Y,1959,2,1961,1,N,11372.1,3,5686.05,3,2,2004-05,2024-06,2011-11,1,1,1,240,1,70000,N,EUR,70000,38276.19,N,2,1,374.59,1,2.24,1,140000,1,2,1.8,1.8,1,2,N,ITE41,1,1,50,140000,1,2004-05,27.34,140000,1,2004-05,140000,2,1127.32,3,1507.26,1507.99
4.606E+19,Cassa di Risparmio di Orvieto,"718,656,000,000,718,000",6.2202E+13,1,Y,1971,2,1975,1,N,11171.4,3,5585.7,3,2,2005-08,2025-08,2011-11,1,1,1,240,0,70000,N,EUR,70000,40859.73,N,2,1,367.51,1,2.44,1,140000,1,2,1.65,1.65,1,2,N,ITE41,1,1,50,140000,1,2005-08,29.19,140000,1,2005-08,140000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"738,317,000,000,738,000",6.2202E+13,1,Y,1939,2,1942,8,N,19944,3,9972,3,2,2005-10,2020-11,2011-11,1,1,1,180,0,100000,N,EUR,100000,40999.33,N,2,1,659.76,1,1.37,1,200000,1,2,1.4,1.4,1,2,N,ITG28,9,1,76.92,130000,1,2005-07,31.54,130000,1,2005-07,200000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"429,782,000,000,430,000",6.2202E+13,1,Y,1960,2,1964,3,N,17442.6,3,8721.3,3,2,2005-12,2027-06,2011-11,1,1,1,240,18,110000,N,EUR,110000,73510.15,N,2,1,572.65,1,2.81,1,220000,1,2,1.75,1.75,1,2,N,ITE41,1,1,68.54,160500,1,2005-12,45.8,160500,1,2005-12,220000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"422,695,000,000,423,000",6.2202E+13,1,Y,1958,2,1962,3,N,9909.6,3,4954.8,3,2,2006-03,2021-03,2011-11,1,7,1,180,1,48000,N,EUR,48000,21217.47,N,2,1,327.71,1,1.43,1,96000,1,2,1.8,1.8,1,2,N,ITE41,1,1,20.87,230000,1,2006-02,9.22,230000,1,2006-02,96000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"428,635,000,000,428,000",6.2202E+13,1,Y,1959,2,1961,1,N,9306.9,3,4653.45,3,2,2007-06,2022-06,2011-11,1,7,1,180,1,37000,N,EUR,37000,21916.66,N,2,1,310.23,1,1.57,1,74000,3,12,5.9,5.9,180,12,N,ITE41,1,1,12.76,290000,1,2007-05,7.56,290000,1,2007-05,74000,2,936.8,3,1253.28,1253.01
4.606E+19,Cassa di Risparmio di Orvieto,"711,230,000,000,711,000",6.2202E+13,1,Y,1970,2,1977,1,N,10327.5,3,5163.75,3,2,2008-06,2022-06,2011-11,1,1,1,168,0,49394.71,N,EUR,49394.71,26942.37,N,2,1,341.02,1,1.74,1,113621,1,2,1.75,1.75,1,2,N,ITE41,1,1,43.47,113621,1,2008-06,23.71,113621,1,2008-06,113621,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"780,741,000,000,807,000",6.2202E+13,1,Y,1973,2,1977,1,N,18783.6,3,9391.8,3,2,2008-10,2018-10,2011-11,1,1,1,120,0,60000,N,EUR,60000,23176.27,N,2,1,626.12,1,0.82,1,120000,3,12,4.2,4.2,120,12,N,ITE41,1,1,57.14,105000,1,2008-10,22.07,105000,1,2008-10,120000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"707,199,000,000,707,000",6.2202E+13,1,Y,1972,2,1972,1,N,20933,3,8704.65,3,2,2011-09,2033-05,2011-11,1,7,1,300,1,120000,N,EUR,120000,103539.75,N,2,1,580.31,1,3.49,1,238872,1,4,2,1.65,3,4,N,ITE41,1,1,49.79,241000,1,2011-05,42.96,241000,1,2011-05,238872,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"409,837,000,000,409,000",6.2202E+13,1,Y,1966,2,1970,1,N,20477,3,5169,3,2,2006-03,2021-04,2011-11,1,7,1,180,1,50000,N,EUR,50000,22567.87,N,2,1,341.84,1,0.88,1,100000,1,2,2,2,1,2,N,ITE41,1,1,18.52,270000,1,2006-02,8.36,270000,1,2006-02,100000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"707,769,000,000,707,000",6.2202E+13,1,Y,1958,2,1958,1,N,6253.8,3,3126.9,3,2,2000-12,2021-01,2011-11,1,7,1,240,1,36199.27,N,EUR,36199.27,13288.13,N,2,1,206.86,1,1.42,1,72304,1,2,2,2,1,2,N,ITE22,5,1,58.41,61975,1,2000-11,21.44,61975,1,2000-11,72304,2,206.86,1,415.66,207.15
4.606E+19,Cassa di Risparmio di Orvieto,"712,404,000,000,712,000",6.2202E+13,1,Y,1956,2,1960,1,N,34769,3,8169.3,3,2,2005-07,2020-08,2011-11,1,1,1,180,0,80000,N,EUR,80000,31867.84,N,2,1,540.66,1,0.74,1,160000,1,2,1.7,1.7,1,2,N,ITE41,1,1,94.33,84810,1,2005-06,37.58,84810,1,2005-06,160000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"336,097,000,000,711,000",6.2202E+13,1,Y,1965,2,1966,3,N,33653,3,10435.8,3,2,2008-02,2036-02,2011-11,1,1,1,312,0,107043.9,N,EUR,107043.9,94169.42,N,2,1,678.22,1,2.14,1,230000,3,12,5.9,5.9,336,12,N,ITE41,1,1,93.08,115000,1,2008-02,81.89,115000,1,2008-02,230000,2,1121.87,2,676.72,676.72
4.606E+19,Cassa di Risparmio di Orvieto,"772,615,000,000,730,000",6.2202E+13,1,Y,1974,2,1975,1,N,11529.3,3,5764.65,3,2,2008-04,2033-04,2011-11,1,1,1,300,0,88000,N,EUR,88000,69801.82,N,2,1,377.79,1,4.04,1,176000,1,4,1.55,1.5,3,4,N,ITE43,0,1,88,100000,1,2008-01,69.8,100000,1,2008-01,176000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"740,919,000,000,740,000",6.2202E+13,1,Y,1964,2,1966,1,N,5000,3,2500,3,2,2006-11,2026-10,2011-11,1,1,1,209,0,91708.96,N,EUR,91708.96,63407.3,N,2,1,508.58,1,8.45,1,200000,1,2,1.15,1.15,1,2,N,ITE41,1,1,56.12,163430,1,2006-11,38.8,163430,1,2006-11,200000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"438,414,000,000,778,000",6.2202E+13,1,Y,1975,2,1978,1,N,16060.8,3,8030.4,3,2,2008-07,2038-08,2011-11,1,1,1,360,0,135000,N,EUR,135000,114342.23,N,2,1,523.81,1,4.75,1,270000,1,10,2.1,2.05,3,10,N,ITE41,1,1,77.14,175000,1,2008-05,65.34,175000,1,2008-05,270000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"716,508,000,000,721,000",6.2202E+13,1,Y,1972,2,1974,1,N,22397,3,6708.45,3,2,2004-07,2029-08,2011-11,1,1,1,254,0,87748.42,N,EUR,87748.42,65380.34,N,2,1,441.12,1,2.25,1,192000,1,4,1.85,1.8,3,4,N,ITE41,1,1,91.4,96000,1,2004-07,68.1,96000,1,2004-07,192000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"336,097,000,000,711,000",6.2202E+13,1,Y,1965,2,1966,3,N,33653,3,3853.2,3,2,2010-12,2025-12,2011-11,1,7,1,180,1,31747,N,EUR,31747,24722.17,N,2,1,256.88,1,0.66,1,63494,3,12,5.35,5.35,180,12,N,ITE41,1,1,26.24,121000,1,2010-10,20.43,121000,1,2010-10,63494,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"737,346,000,000,737,000",6.2202E+13,1,Y,1962,2,1965,1,N,17185.8,3,8592.9,3,2,2005-04,2025-05,2011-11,1,1,1,240,0,110000,N,EUR,110000,62287.92,N,2,1,565.5,1,2.42,1,220000,1,2,1.4,1.4,1,2,N,ITE22,5,1,78.57,140000,1,2005-04,44.49,140000,1,2005-04,220000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"752,890,000,000,415,000",6.2202E+13,1,Y,1959,2,1962,1,N,16800.9,3,8400.45,3,2,2006-09,2021-09,2011-11,1,7,1,180,0,85000,N,EUR,85000,39541.4,N,2,1,555.24,1,1.57,1,170000,1,2,1.4,1.4,1,2,N,ITE22,5,1,68,125000,1,2006-09,31.63,125000,1,2006-09,170000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"732,960,000,000,732,000",6.2202E+13,1,Y,1969,2,1975,1,N,18120.6,3,9060.3,3,2,2007-02,2027-03,2011-11,1,1,1,240,0,120000,N,EUR,120000,77343.99,N,2,1,594.97,1,2.85,1,240000,1,2,1.2,1.2,1,2,N,ITE22,5,1,64.86,185000,1,2007-02,41.81,185000,1,2007-02,240000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"768,143,000,000,768,000",6.2202E+13,1,Y,1983,2,1985,1,N,16093.2,3,8046.6,3,2,2007-09,2027-09,2011-11,1,1,1,240,0,80000,N,EUR,80000,58112.13,N,2,1,536.44,1,2.41,1,160000,3,12,5.1,5.1,240,12,N,ITE22,5,1,80,100000,1,2007-08,58.11,100000,1,2007-08,160000,1,0,0,532.39,0
4.606E+19,Cassa di Risparmio di Orvieto,"758,993,000,000,706,000",6.2202E+13,1,Y,1970,2,1975,1,N,20488.5,3,10244.25,3,2,2008-05,2038-05,2011-11,1,1,1,360,0,220000,N,EUR,220000,143755.83,N,2,1,668.71,1,4.68,1,440000,1,4,2.15,2.1,3,4,N,ITE22,5,1,84.62,260000,1,2008-05,55.29,260000,1,2008-05,440000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"730,579,000,000,730,000",6.2202E+13,1,Y,1944,2,1948,8,N,10869.9,3,5434.95,3,2,2006-11,2019-03,2011-11,1,1,1,126,0,41428.27,N,EUR,41428.27,15699.57,N,2,1,360.3,1,0.96,1,124000,1,2,1.1,1.1,1,2,N,ITE22,5,1,33.41,124000,1,2006-11,12.66,124000,1,2006-11,124000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"7,002,243,000,007,000,000",6.2202E+13,1,Y,1953,2,1954,5,N,12466,3,4851.9,3,2,2009-11,2024-07,2011-11,1,5,1,360,1,50000,N,EUR,50000,32215.57,N,2,1,323.46,1,1.86,1,100000,1,10,2,1.3,3,10,N,ITE22,5,1,45.05,111000,1,2009-10,29.02,111000,1,2009-10,100000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"7,002,232,000,007,000,000",6.2202E+13,1,Y,1967,2,1968,1,N,26372.1,3,13186.05,3,2,2009-11,2034-07,2011-11,1,5,1,360,0,205000,N,EUR,205000,167230.25,N,2,1,879.07,1,4.23,1,410000,1,10,2,1.7,3,10,N,ITE22,5,1,74.82,274000,1,2009-03,61.03,274000,1,2009-03,410000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"7,005,512,000,007,000,000",6.2202E+13,1,Y,1968,2,1968,1,Y,18171,3,5914.2,3,2,2009-12,2035-12,2011-11,1,7,1,300,1,65147,N,EUR,65147,58714.86,N,2,1,394.28,1,2.44,1,130294,3,12,5.05,5.05,312,12,N,ITE22,5,1,44.93,145000,1,2009-12,40.49,145000,1,2009-12,130294,2,394.28,1,394.28,394.28
4.606E+19,Cassa di Risparmio di Orvieto,"804,927,000,000,805,000",6.2202E+13,1,Y,1970,2,1974,1,Y,24500,3,8125.35,3,2,2009-12,2040-12,2011-11,1,7,1,360,1,98793,N,EUR,98793,91562.52,N,2,1,541.69,1,2.81,1,197586,3,12,4.95,4.95,372,12,N,ITE22,5,1,70.07,141000,1,2009-12,64.94,141000,1,2009-12,197586,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"7,007,049,000,007,000,000",6.2202E+13,1,Y,1964,2,1965,3,N,36526,3,6585.75,3,2,2009-12,2034-12,2011-11,1,7,1,360,1,112000,N,EUR,112000,91106.93,N,2,1,430.73,1,2.11,1,224000,1,4,1.05,1,3,4,N,ITE22,5,1,80,140000,1,2009-11,65.08,140000,1,2009-11,224000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"805,170,000,000,731,000",6.2202E+13,1,Y,1966,2,1968,1,N,13573.8,3,6786.9,3,2,2010-02,2019-04,2011-11,1,7,1,120,0,46572.85,N,EUR,46572.85,20195.6,N,2,1,449.87,1,0.99,1,100000,1,2,1.25,1.25,1,2,N,ITE22,5,1,41.58,112000,1,2010-01,18.03,112000,1,2010-01,100000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"764,207,000,007,006,000",6.2202E+13,1,Y,1983,2,1983,1,N,22514.4,3,11257.2,3,2,2010-04,2030-03,2011-11,1,7,1,360,1,110000,N,EUR,110000,91439.09,N,2,1,750.48,1,2.71,1,230000,3,12,5.4,5.4,239,12,N,ITE22,5,1,61.8,178000,1,2009-11,51.37,178000,1,2009-11,230000,1,0,0,0,0
4.606E+19,Cassa di Risparmio di Orvieto,"7,008,867,000,000,750,000",6.2202E+13,1,Y,1958,2,1959,1,N,115644,3,13572.9,3,2,2010-05,2030-05,2011-11,1,7,1,240,1,185000,N,EUR,185000,144483.26,N,2,1,891.62,1,1.12,1,370000,1,4,1.35,1.3,3,4,N,ITE22,5,1,51.97,356000,1,2009-11,40.59,356000,1,2009-11,370000,1,0,0,0,0
